Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200507,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,54209,24.5892024
200507,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Freighter,355,0.161028
200507,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,355,0.161028
200507,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Freighter,122801,55.7025336
200507,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,122801,55.7025336
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Freighter,128320,58.205952
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,641601,291.0302136
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Freighter,16651,7.5528936
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,83254,37.7640144
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Freighter,83517,37.8833112
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,417586,189.4170096
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Freighter,8747,3.9676392
200507,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,43733,19.8372888
200507,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,552352,250.5468672
200507,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,6072,2.7542592
200507,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,39501,17.9176536
200507,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,34025,15.43374
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Freighter,24725,11.21526
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,888916,403.2122976
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,36110,16.379496
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Freighter,201930,91.595448
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,261190,118.475784
200507,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,20534,9.3142224
200507,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,328,0.1487808
200507,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1243,0.5638248
200507,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,140,0.063504
200507,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,63854,28.9641744
200507,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,6292,2.8540512
200507,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,25108,11.3889888
200507,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,8335,3.780756
200507,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,4392,1.9922112
200507,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,937032,425.0377152
200507,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,956199,433.7318664
200507,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,129362,58.6786032
200507,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Express,Passenger,7766,3.5226576
200507,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,168389,76.3812504
200507,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,327497,148.5526392
200507,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Express,Passenger,5907,2.6794152
200507,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,323412,146.6996832
200507,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,210339,95.4097704
200507,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,176740,80.169264
200507,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,290324,131.6909664
200507,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,569459,258.3066024
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,93821,42.5572056
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1701955,772.006788
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,1163527,527.7758472
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,226239,102.6220104
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2353533,1067.562569
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,2958402,1341.931147
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,5247516,2380.273258
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,486689,220.7621304
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,653,0.2962008
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,2352871,1067.262286
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,651243,295.4038248
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,3756,1.7037216
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,684081,310.2991416
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,17908,8.1230688
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,84444,38.3037984
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,133094,60.3714384
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,1432,0.6495552
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,7176,3.2550336
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,12142,5.5076112
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,20340,9.226224
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,1221344,554.0016384
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,429079,194.6302344
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,1012659,459.3421224
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,467018,211.8393648
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Cargo,Passenger,42,0.0190512
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,10500,4.7628
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,2500,1.134
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,3507,1.5907752
200507,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,42960,19.486656
200507,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,470598,213.4632528
200507,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Express,Passenger,2618,1.1875248
200507,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Mail,Passenger,10137,4.5981432
200507,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,457585,207.560556
200508,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,458862,208.1398032
200508,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,441842,200.4195312
200508,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Cargo,Passenger,74940,33.992784
200508,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Mail,Passenger,57768,26.2035648
200508,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Cargo,Passenger,73515,33.346404
200508,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Mail,Passenger,224120,101.660832
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,43859,19.8944424
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,8731,3.9603816
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Mail,Passenger,33330,15.118488
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,45264,20.5317504
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,33004,14.9706144
200508,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,78206,35.4742416
200508,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,677216,307.1851776
200508,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,420664,190.8131904
200508,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,460581,208.9195416
200508,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,16885,7.659036
200508,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,386474,175.3046064
200508,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,71918,32.6220048
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,290851,131.9300136
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,8986,4.0760496
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,150405,68.223708
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,200435,90.917316
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,2226,1.0097136
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,185119,83.9699784
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,3630,1.646568
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,27363,12.4118568
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,68036,30.8611296
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,21580,9.788688
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,44529,20.1983544
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,94756,42.9813216
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,9516,4.3164576
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,801242,363.4433712
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,88251,40.0306536
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,285712,129.5989632
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,200343,90.8755848
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,2055952,932.5798272
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,361009,163.7536824
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,2694082,1222.035595
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,903002,409.6017072
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,49695,22.541652
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,16686,7.5687696
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,247421,112.2301656
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,697521,316.3955256
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,297594,134.9886384
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,838970,380.556792
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,1110473,503.7105528
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,1455218,660.0868848
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,777344,352.6032384
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,17446,7.9135056
200508,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1499612,680.2240032
200508,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Deplaned,Cargo,Freighter,986046,447.2704656
200508,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Enplaned,Cargo,Freighter,808668,366.8118048
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,1206284,547.1704224
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,200819,91.0914984
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,132802,60.2389872
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,737148,334.3703328
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,142438,64.6098768
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,5013,2.2738968
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2339993,1061.420825
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,83147,37.7154792
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2202466,999.0385776
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,50602,22.9530672
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,409035,185.538276
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,354156,160.6451616
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,808305,366.647148
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,531371,241.0298856
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,142789,64.7690904
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,72393,32.8374648
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,1319664,598.5995904
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,181287,82.2317832
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,3039349,1378.648706
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,83371,37.8170856
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,1925303,873.3174408
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,52812,23.9555232
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,9212007,4178.566375
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,7884556,3576.434602
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,48390,21.949704
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,12215,5.540724
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,69828,31.6739808
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1576,0.7148736
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,150595,68.309892
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,420554,190.7632944
200508,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,29395,13.333572
200508,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,7088,3.2151168
200508,Icelandair,FI,Icelandair,FI,International,Europe,Deplaned,Cargo,Passenger,11846,5.3733456
200508,Icelandair,FI,Icelandair,FI,International,Europe,Enplaned,Cargo,Passenger,77411,35.1136296
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,1491614,676.5961104
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,509272,231.0057792
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,176422,80.0250192
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,60234,27.3221424
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,1402021,635.9567256
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,478683,217.1306088
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,196528,89.1451008
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,67099,30.4361064
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,678781,307.8950616
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,129364,58.6795104
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,495987,224.9797032
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,131331,59.5717416
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,589951,267.6017736
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,548184,248.6562624
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,651080,295.329888
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Enplaned,Cargo,Freighter,576622,261.5557392
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1627279,738.1337544
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,655368,297.2749248
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,14613,6.6284568
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,5885,2.669436
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1284737,582.7567032
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,517413,234.6985368
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,7167,3.2509512
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,2887,1.3095432
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,632268,286.7967648
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,25511,11.5717896
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,811083,367.9072488
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,4020,1.823472
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,9500,4.3092
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,6400,2.90304
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,10026,4.5477936
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,1921731,871.6971816
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,63774,28.9278864
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1502424,681.4995264
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,302720,137.313792
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Freighter,55179,25.0291944
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,55179,25.0291944
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Freighter,411,0.1864296
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,411,0.1864296
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Freighter,101960,46.249056
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,101960,46.249056
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Mail,Freighter,1695,0.768852
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Mail,Passenger,1695,0.768852
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,807095,366.098292
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,113127,51.3144072
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,366280,166.144608
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,48993,22.2232248
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,643931,292.0871016
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,8107,3.6773352
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,41890,19.001304
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,34610,15.699096
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1052808,477.5537088
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,38551,17.4867336
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,256199,116.2118664
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,23619,10.7135784
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,371,0.1682856
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1620,0.734832
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,830,0.376488
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,13704,6.2161344
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,16179,7.3387944
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,20829,9.4480344
200508,TACA,TA,TACA,TA,International,Central America,Deplaned,Cargo,Passenger,5874,2.6644464
200508,TACA,TA,TACA,TA,International,Central America,Enplaned,Cargo,Passenger,2627,1.1916072
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,1161462,526.8391632
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,1568700,711.56232
200508,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Cargo,Passenger,160091,72.6172776
200508,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Express,Passenger,6635,3.009636
200508,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Mail,Passenger,105500,47.8548
200508,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Cargo,Passenger,247036,112.0555296
200508,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Express,Passenger,6369,2.8889784
200508,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Mail,Passenger,228093,103.4629848
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,189511,85.9621896
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,177084,80.3253024
